id_wniosku,czas_realizacji_w_dniach,partner,czas_realizacji,laczny_zysk,sredni_dzienny_zysk
30269,7,tui,Ponad_tydzien,420,60
47662,7,kiribati,Ponad_tydzien,500,71.43
48450,7,tui,Ponad_tydzien,300,42.86
43822,7,tui,Ponad_tydzien,600,85.71
33612,7,tui,Ponad_tydzien,300,42.86
33639,7,tui,Ponad_tydzien,200,28.57
47110,7,kiribati,Ponad_tydzien,125,17.86
47488,7,kiribati,Ponad_tydzien,250,35.71
33660,7,tui,Ponad_tydzien,250,35.71
53162,7,tui,Ponad_tydzien,200,28.57
49818,7,tui,Ponad_tydzien,1200,171.43
30070,7,tui,Ponad_tydzien,420,60
30734,7,tui,Ponad_tydzien,125,17.86
29145,7,tui,Ponad_tydzien,420,60
29952,7,tui,Ponad_tydzien,420,60
45181,7,kiribati,Ponad_tydzien,800,114.29
33650,7,tui,Ponad_tydzien,600,85.71
33901,7,tui,Ponad_tydzien,250,35.71
40777,7,tui,Ponad_tydzien,800,114.29
33678,7,tui,Ponad_tydzien,200,28.57
33653,7,tui,Ponad_tydzien,300,42.86
30707,7,tui,Ponad_tydzien,300,42.86
46832,7,kiribati,Ponad_tydzien,600,85.71
36021,7,tui,Ponad_tydzien,125,17.86
47659,7,kiribati,Ponad_tydzien,250,35.71
51532,7,kiribati,Ponad_tydzien,900,128.57
30165,7,tui,Ponad_tydzien,210,30
48929,7,kiribati,Ponad_tydzien,125,17.86
39851,7,tui,Ponad_tydzien,1200,171.43
45382,7,tui,Ponad_tydzien,150,21.43
45330,7,tui,Ponad_tydzien,400,57.14
30941,7,tui,Ponad_tydzien,420,60
45328,7,tui,Ponad_tydzien,250,35.71
45321,7,tui,Ponad_tydzien,500,71.43
45410,7,tui,Ponad_tydzien,250,35.71
30030,7,tui,Ponad_tydzien,175,25
45258,7,tui,Ponad_tydzien,250,35.71
31455,7,tui,Ponad_tydzien,250,35.71
34936,7,kiribati,Ponad_tydzien,300,42.86
39377,7,tui,Ponad_tydzien,300,42.86
41178,7,kiribati,Ponad_tydzien,300,42.86
48636,7,tui,Ponad_tydzien,600,85.71
30991,7,tui,Ponad_tydzien,210,30
29894,7,tui,Ponad_tydzien,140,20
48470,7,tui,Ponad_tydzien,600,85.71
30540,7,tui,Ponad_tydzien,200,28.57
35001,7,kiribati,Ponad_tydzien,250,35.71
37770,7,kiribati,Ponad_tydzien,200,28.57
37392,7,kiribati,Ponad_tydzien,600,85.71
40773,7,kiribati,Ponad_tydzien,300,42.86
35089,7,kiribati,Ponad_tydzien,125,17.86
30920,7,tui,Ponad_tydzien,175,25
29142,7,tui,Ponad_tydzien,210,30
53800,7,tui,Ponad_tydzien,300,42.86
30640,7,tui,Ponad_tydzien,600,85.71
54351,7,tui,Ponad_tydzien,600,85.71
43785,7,kiribati,Ponad_tydzien,125,17.86
46861,7,tui,Ponad_tydzien,400,57.14
37960,7,tui,Ponad_tydzien,140,20
44062,7,tui,Ponad_tydzien,300,42.86
49949,7,tui,Ponad_tydzien,250,35.71
31859,7,tui,Ponad_tydzien,125,17.86
54328,7,tui,Ponad_tydzien,400,57.14
39281,7,tui,Ponad_tydzien,250,35.71
35299,7,tui,Ponad_tydzien,125,17.86
39355,7,tui,Ponad_tydzien,300,42.86
28533,7,tui,Ponad_tydzien,87.5,12.5
49398,7,tui,Ponad_tydzien,300,42.86
38170,7,tui,Ponad_tydzien,200,28.57
35773,7,tui,Ponad_tydzien,300,42.86
29123,7,tui,Ponad_tydzien,210,30
28584,7,tui,Ponad_tydzien,210,30
46255,7,tui,Ponad_tydzien,200,28.57
35350,7,tui,Ponad_tydzien,1200,171.43
37489,7,kiribati,Ponad_tydzien,600,85.71
47949,7,kiribati,Ponad_tydzien,250,35.71
48408,7,tui,Ponad_tydzien,1200,171.43
36877,7,kiribati,Ponad_tydzien,200,28.57
31929,7,tui,Ponad_tydzien,200,28.57
31938,7,tui,Ponad_tydzien,250,35.71
31974,7,tui,Ponad_tydzien,200,28.57
31989,7,tui,Ponad_tydzien,125,17.86
35369,7,tui,Ponad_tydzien,250,35.71
47120,7,kiribati,Ponad_tydzien,300,42.86
32033,7,tui,Ponad_tydzien,400,57.14
35436,7,tui,Ponad_tydzien,125,17.86
32039,7,tui,Ponad_tydzien,300,42.86
29995,7,tui,Ponad_tydzien,840,120
35781,7,tui,Ponad_tydzien,300,42.86
39150,7,tui,Ponad_tydzien,300,42.86
35449,7,tui,Ponad_tydzien,250,35.71
35465,7,tui,Ponad_tydzien,375,53.57
30871,7,tui,Ponad_tydzien,600,85.71
41399,7,tui,Ponad_tydzien,1200,171.43
32283,7,tui,Ponad_tydzien,125,17.86
44654,7,tui,Ponad_tydzien,400,57.14
43798,7,tui,Ponad_tydzien,125,17.86
29537,7,tui,Ponad_tydzien,0,0
32362,7,tui,Ponad_tydzien,600,85.71
29973,7,tui,Ponad_tydzien,420,60
32850,7,tui,Ponad_tydzien,125,17.86
44612,7,tui,Ponad_tydzien,300,42.86
35481,7,tui,Ponad_tydzien,300,42.86
32909,7,tui,Ponad_tydzien,300,42.86
2010768,7,tui,Ponad_tydzien,87.5,12.5
48272,7,kiribati,Ponad_tydzien,125,17.86
47546,7,tui,Ponad_tydzien,250,35.71
54448,7,tui,Ponad_tydzien,300,42.86
30026,7,tui,Ponad_tydzien,210,30
32920,7,tui,Ponad_tydzien,125,17.86
32955,7,tui,Ponad_tydzien,300,42.86
47083,7,tui,Ponad_tydzien,250,35.71
32959,7,tui,Ponad_tydzien,600,85.71
30516,7,tui,Ponad_tydzien,200,28.57
30617,7,tui,Ponad_tydzien,125,17.86
48419,7,tui,Ponad_tydzien,400,57.14
30777,7,tui,Ponad_tydzien,250,35.71
32989,7,tui,Ponad_tydzien,600,85.71
52303,7,kiribati,Ponad_tydzien,900,128.57
52518,7,kiribati,Ponad_tydzien,125,17.86
30034,7,tui,Ponad_tydzien,420,60
48271,7,tui,Ponad_tydzien,250,35.71
41805,7,tui,Ponad_tydzien,300,42.86
43823,7,tui,Ponad_tydzien,125,17.86
39771,7,kiribati,Ponad_tydzien,300,42.86
32914,8,tui,Ponad_tydzien,300,37.5
31103,8,tui,Ponad_tydzien,125,15.63
45169,8,kiribati,Ponad_tydzien,200,25
45210,8,kiribati,Ponad_tydzien,125,15.63
45335,8,tui,Ponad_tydzien,250,31.25
45200,8,tui,Ponad_tydzien,250,31.25
31081,8,tui,Ponad_tydzien,125,15.63
46416,8,tui,Ponad_tydzien,300,37.5
46671,8,kiribati,Ponad_tydzien,600,75
31052,8,tui,Ponad_tydzien,140,17.5
30002,8,tui,Ponad_tydzien,87.5,10.94
46986,8,kiribati,Ponad_tydzien,300,37.5
36912,8,kiribati,Ponad_tydzien,300,37.5
43831,8,tui,Ponad_tydzien,200,25
31854,8,tui,Ponad_tydzien,600,75
43878,8,tui,Ponad_tydzien,400,50
30994,8,tui,Ponad_tydzien,210,26.25
49656,8,tui,Ponad_tydzien,400,50
43583,8,tui,Ponad_tydzien,400,50
31396,8,tui,Ponad_tydzien,250,31.25
49644,8,tui,Ponad_tydzien,200,25
49847,8,kiribati,Ponad_tydzien,375,46.88
30149,8,tui,Ponad_tydzien,420,52.5
37764,8,kiribati,Ponad_tydzien,250,31.25
41997,8,tui,Ponad_tydzien,400,50
48877,8,tui,Ponad_tydzien,400,50
39661,8,tui,Ponad_tydzien,200,25
41378,8,tui,Ponad_tydzien,125,15.63
41533,8,tui,Ponad_tydzien,900,112.5
51489,8,kiribati,Ponad_tydzien,900,112.5
51888,8,kiribati,Ponad_tydzien,600,75
35769,8,tui,Ponad_tydzien,600,75
41041,8,tui,Ponad_tydzien,900,112.5
35317,8,tui,Ponad_tydzien,125,15.63
35314,8,tui,Ponad_tydzien,300,37.5
35294,8,tui,Ponad_tydzien,600,75
35274,8,tui,Ponad_tydzien,400,50
35271,8,tui,Ponad_tydzien,125,15.63
35250,8,kiribati,Ponad_tydzien,125,15.63
35212,8,kiribati,Ponad_tydzien,300,37.5
35090,8,tui,Ponad_tydzien,300,37.5
30665,8,tui,Ponad_tydzien,300,37.5
39403,8,tui,Ponad_tydzien,600,75
52997,8,tui,Ponad_tydzien,300,37.5
38881,8,tui,Ponad_tydzien,200,25
33641,8,tui,Ponad_tydzien,600,75
39385,8,tui,Ponad_tydzien,300,37.5
48743,8,tui,Ponad_tydzien,1500,187.5
33515,8,tui,Ponad_tydzien,250,31.25
33090,8,tui,Ponad_tydzien,125,15.63
53795,8,kiribati,Ponad_tydzien,600,75
53871,8,tui,Ponad_tydzien,200,25
32951,8,tui,Ponad_tydzien,125,15.63
31707,8,tui,Ponad_tydzien,400,50
32901,8,tui,Ponad_tydzien,250,31.25
32892,8,tui,Ponad_tydzien,125,15.63
53366,8,tui,Ponad_tydzien,250,31.25
32841,8,tui,Ponad_tydzien,125,15.63
32179,8,tui,Ponad_tydzien,600,75
32006,8,tui,Ponad_tydzien,420,52.5
36739,8,kiribati,Ponad_tydzien,300,37.5
37520,8,kiribati,Ponad_tydzien,125,15.63
38099,8,tui,Ponad_tydzien,600,75
49935,8,tui,Ponad_tydzien,400,50
54008,8,tui,Ponad_tydzien,300,37.5
54168,8,tui,Ponad_tydzien,250,31.25
36968,8,kiribati,Ponad_tydzien,250,31.25
31892,8,tui,Ponad_tydzien,150,18.75
45337,8,tui,Ponad_tydzien,200,25
54122,8,tui,Ponad_tydzien,400,50
45342,8,tui,Ponad_tydzien,125,15.63
49011,8,kiribati,Ponad_tydzien,250,31.25
45237,8,kiribati,Ponad_tydzien,450,56.25
45204,8,kiribati,Ponad_tydzien,400,50
31111,8,tui,Ponad_tydzien,200,25
29838,8,tui,Ponad_tydzien,87.5,10.94
45020,9,tui,Ponad_tydzien,900,100
52487,9,tui,Ponad_tydzien,1200,133.33
53838,9,tui,Ponad_tydzien,300,33.33
30661,9,tui,Ponad_tydzien,250,27.78
48182,9,tui,Ponad_tydzien,600,66.67
33659,9,tui,Ponad_tydzien,200,22.22
32943,9,tui,Ponad_tydzien,400,44.44
30592,9,tui,Ponad_tydzien,250,27.78
30059,9,tui,Ponad_tydzien,420,46.67
45962,9,tui,Ponad_tydzien,200,22.22
45056,9,tui,Ponad_tydzien,250,27.78
47223,9,tui,Ponad_tydzien,250,27.78
53628,9,kiribati,Ponad_tydzien,200,22.22
48241,9,tui,Ponad_tydzien,300,33.33
50220,9,kiribati,Ponad_tydzien,125,13.89
54445,9,tui,Ponad_tydzien,300,33.33
43666,9,tui,Ponad_tydzien,400,44.44
39180,9,tui,Ponad_tydzien,1200,133.33
49346,9,kiribati,Ponad_tydzien,300,33.33
40879,9,kiribati,Ponad_tydzien,300,33.33
41881,9,kiribati,Ponad_tydzien,600,66.67
39262,9,tui,Ponad_tydzien,500,55.56
31699,9,tui,Ponad_tydzien,400,44.44
53603,9,tui,Ponad_tydzien,400,44.44
30639,9,tui,Ponad_tydzien,600,66.67
44966,9,tui,Ponad_tydzien,200,22.22
53947,9,tui,Ponad_tydzien,125,13.89
32988,9,tui,Ponad_tydzien,125,13.89
35134,9,tui,Ponad_tydzien,125,13.89
39673,9,tui,Ponad_tydzien,200,22.22
32090,9,tui,Ponad_tydzien,250,27.78
49465,9,kiribati,Ponad_tydzien,200,22.22
52712,9,tui,Ponad_tydzien,250,27.78
47731,9,tui,Ponad_tydzien,800,88.89
35398,9,tui,Ponad_tydzien,250,27.78
35694,9,tui,Ponad_tydzien,125,13.89
34968,9,kiribati,Ponad_tydzien,250,27.78
45948,9,tui,Ponad_tydzien,800,88.89
28981,9,tui,Ponad_tydzien,210,23.33
41917,9,kiribati,Ponad_tydzien,900,100
40541,9,tui,Ponad_tydzien,400,44.44
34948,9,kiribati,Ponad_tydzien,125,13.89
36045,9,tui,Ponad_tydzien,125,13.89
48135,9,tui,Ponad_tydzien,300,33.33
50313,9,kiribati,Ponad_tydzien,900,100
46853,9,kiribati,Ponad_tydzien,125,13.89
48103,10,tui,Ponad_tydzien,250,25
47609,10,kiribati,Ponad_tydzien,600,60
37773,10,kiribati,Ponad_tydzien,200,20
40117,10,tui,Ponad_tydzien,200,20
47689,10,tui,Ponad_tydzien,300,30
48454,10,kiribati,Ponad_tydzien,600,60
48503,10,tui,Ponad_tydzien,300,30
37569,10,kiribati,Ponad_tydzien,1000,100
31982,10,tui,Ponad_tydzien,250,25
47712,10,tui,Ponad_tydzien,200,20
52994,10,tui,Ponad_tydzien,200,20
44812,10,tui,Ponad_tydzien,300,30
49367,10,tui,Ponad_tydzien,600,60
32168,10,tui,Ponad_tydzien,400,40
48629,10,tui,Ponad_tydzien,600,60
40719,10,tui,Ponad_tydzien,600,60
32299,10,tui,Ponad_tydzien,400,40
47804,10,tui,Ponad_tydzien,300,30
39125,10,tui,Ponad_tydzien,125,12.5
30847,10,tui,Ponad_tydzien,175,17.5
46891,10,tui,Ponad_tydzien,100,10
54491,10,tui,Ponad_tydzien,250,25
54616,10,tui,Ponad_tydzien,600,60
32915,10,tui,Ponad_tydzien,200,20
30620,10,tui,Ponad_tydzien,400,40
34979,10,tui,Ponad_tydzien,300,30
52427,10,tui,Ponad_tydzien,1200,120
52329,10,tui,Ponad_tydzien,400,40
53679,10,tui,Ponad_tydzien,400,40
35880,10,tui,Ponad_tydzien,625,62.5
39072,10,tui,Ponad_tydzien,600,60
47522,10,kiribati,Ponad_tydzien,1600,160
44945,10,tui,Ponad_tydzien,250,25
53034,10,kiribati,Ponad_tydzien,250,25
54443,10,tui,Ponad_tydzien,1000,100
35857,10,kiribati,Ponad_tydzien,125,12.5
39260,10,tui,Ponad_tydzien,600,60
41463,10,tui,Ponad_tydzien,600,60
35309,10,tui,Ponad_tydzien,600,60
45121,10,kiribati,Ponad_tydzien,750,75
51229,10,tui,Ponad_tydzien,1000,100
30748,10,tui,Ponad_tydzien,250,25
33725,10,tui,Ponad_tydzien,125,12.5
31855,10,tui,Ponad_tydzien,250,25
34137,10,tui,Ponad_tydzien,200,20
35308,10,tui,Ponad_tydzien,600,60
54496,10,tui,Ponad_tydzien,250,25
46805,10,tui,Ponad_tydzien,250,25
44181,10,tui,Ponad_tydzien,600,60
30729,10,tui,Ponad_tydzien,210,21
44941,10,tui,Ponad_tydzien,200,20
44963,10,tui,Ponad_tydzien,600,60
51793,10,kiribati,Ponad_tydzien,300,30
47646,10,tui,Ponad_tydzien,300,30
46698,10,kiribati,Ponad_tydzien,400,40
44991,10,tui,Ponad_tydzien,600,60
47642,10,tui,Ponad_tydzien,1500,150
34996,10,tui,Ponad_tydzien,300,30
45037,10,tui,Ponad_tydzien,125,12.5
39697,10,tui,Ponad_tydzien,600,60
51910,10,tui,Ponad_tydzien,250,25
51804,10,kiribati,Ponad_tydzien,300,30
34119,11,tui,Ponad_tydzien,125,11.36
34760,11,tui,Ponad_tydzien,125,11.36
34773,11,tui,Ponad_tydzien,125,11.36
31491,11,tui,Ponad_tydzien,125,11.36
31492,11,tui,Ponad_tydzien,600,54.55
31235,11,tui,Ponad_tydzien,300,27.27
46622,11,kiribati,Ponad_tydzien,250,22.73
52846,11,kiribati,Ponad_tydzien,500,45.45
30191,11,tui,Ponad_tydzien,210,19.09
52353,11,tui,Ponad_tydzien,400,36.36
40132,11,tui,Ponad_tydzien,250,22.73
50111,11,kiribati,Ponad_tydzien,600,54.55
41386,11,tui,Ponad_tydzien,200,18.18
40702,11,tui,Ponad_tydzien,125,11.36
31436,11,tui,Ponad_tydzien,600,54.55
28655,11,tui,Ponad_tydzien,420,38.18
28719,11,tui,Ponad_tydzien,210,19.09
28636,11,tui,Ponad_tydzien,87.5,7.95
44877,11,tui,Ponad_tydzien,600,54.55
51895,11,kiribati,Ponad_tydzien,300,27.27
52546,11,tui,Ponad_tydzien,600,54.55
37337,11,kiribati,Ponad_tydzien,300,27.27
51871,11,tui,Ponad_tydzien,300,27.27
42138,11,tui,Ponad_tydzien,600,54.55
48536,11,tui,Ponad_tydzien,200,18.18
42126,11,tui,Ponad_tydzien,200,18.18
31351,11,tui,Ponad_tydzien,125,11.36
37899,11,tui,Ponad_tydzien,210,19.09
46982,11,tui,Ponad_tydzien,300,27.27
44661,11,tui,Ponad_tydzien,300,27.27
31378,11,tui,Ponad_tydzien,900,81.82
52419,11,tui,Ponad_tydzien,250,22.73
35635,11,tui,Ponad_tydzien,125,11.36
28874,11,tui,Ponad_tydzien,210,19.09
39213,11,tui,Ponad_tydzien,200,18.18
39043,11,tui,Ponad_tydzien,600,54.55
44703,11,tui,Ponad_tydzien,600,54.55
52226,11,tui,Ponad_tydzien,600,54.55
31716,11,tui,Ponad_tydzien,175,15.91
28785,11,tui,Ponad_tydzien,175,15.91
31714,11,tui,Ponad_tydzien,420,38.18
50163,11,tui,Ponad_tydzien,1200,109.09
44666,11,tui,Ponad_tydzien,125,11.36
46943,11,tui,Ponad_tydzien,600,54.55
46994,11,tui,Ponad_tydzien,625,56.82
46756,11,tui,Ponad_tydzien,200,18.18
31625,11,tui,Ponad_tydzien,420,38.18
30774,11,tui,Ponad_tydzien,210,19.09
46486,11,tui,Ponad_tydzien,400,36.36
31299,11,tui,Ponad_tydzien,250,22.73
46405,11,tui,Ponad_tydzien,250,22.73
31601,11,tui,Ponad_tydzien,400,36.36
53502,11,tui,Ponad_tydzien,400,36.36
46739,11,kiribati,Ponad_tydzien,800,72.73
33416,11,tui,Ponad_tydzien,300,27.27
28770,11,tui,Ponad_tydzien,210,19.09
49285,11,kiribati,Ponad_tydzien,250,22.73
33577,11,tui,Ponad_tydzien,300,27.27
43418,11,tui,Ponad_tydzien,300,27.27
34723,11,tui,Ponad_tydzien,125,11.36
39179,11,tui,Ponad_tydzien,300,27.27
47714,11,tui,Ponad_tydzien,600,54.55
28694,11,tui,Ponad_tydzien,420,38.18
46691,11,kiribati,Ponad_tydzien,600,54.55
52883,11,tui,Ponad_tydzien,125,11.36
28902,11,tui,Ponad_tydzien,210,19.09
28928,11,tui,Ponad_tydzien,87.5,7.95
31517,11,tui,Ponad_tydzien,175,15.91
28538,12,tui,Ponad_tydzien,210,17.5
47547,12,kiribati,Ponad_tydzien,600,50
53340,12,tui,Ponad_tydzien,375,31.25
51761,12,tui,Ponad_tydzien,750,62.5
51777,12,tui,Ponad_tydzien,300,25
35823,12,tui,Ponad_tydzien,600,50
35816,12,tui,Ponad_tydzien,1200,100
35776,12,tui,Ponad_tydzien,900,75
31346,12,tui,Ponad_tydzien,200,16.67
47694,12,tui,Ponad_tydzien,125,10.42
35558,12,tui,Ponad_tydzien,300,25
39550,12,tui,Ponad_tydzien,250,20.83
39432,12,tui,Ponad_tydzien,250,20.83
45285,12,kiribati,Ponad_tydzien,800,66.67
52074,12,tui,Ponad_tydzien,125,10.42
52598,12,tui,Ponad_tydzien,900,75
48126,12,kiribati,Ponad_tydzien,800,66.67
35764,12,tui,Ponad_tydzien,300,25
46521,12,kiribati,Ponad_tydzien,250,20.83
34626,12,tui,Ponad_tydzien,125,10.42
53579,12,kiribati,Ponad_tydzien,375,31.25
49000,12,kiribati,Ponad_tydzien,450,37.5
53578,12,kiribati,Ponad_tydzien,125,10.42
43389,12,tui,Ponad_tydzien,300,25
46432,12,tui,Ponad_tydzien,600,50
33357,12,tui,Ponad_tydzien,400,33.33
33343,12,tui,Ponad_tydzien,600,50
49247,12,kiribati,Ponad_tydzien,900,75
39022,12,tui,Ponad_tydzien,500,41.67
29940,12,tui,Ponad_tydzien,175,14.58
53580,12,kiribati,Ponad_tydzien,125,10.42
31635,12,tui,Ponad_tydzien,420,35
31640,12,tui,Ponad_tydzien,200,16.67
48961,12,kiribati,Ponad_tydzien,400,33.33
49107,12,kiribati,Ponad_tydzien,300,25
52394,12,tui,Ponad_tydzien,600,50
28736,12,tui,Ponad_tydzien,140,11.67
30862,12,tui,Ponad_tydzien,300,25
32356,12,tui,Ponad_tydzien,125,10.42
32288,12,tui,Ponad_tydzien,400,33.33
46350,12,tui,Ponad_tydzien,150,12.5
52697,12,kiribati,Ponad_tydzien,125,10.42
43451,12,tui,Ponad_tydzien,125,10.42
49310,12,kiribati,Ponad_tydzien,600,50
32183,12,tui,Ponad_tydzien,600,50
44671,12,tui,Ponad_tydzien,1200,100
39036,12,tui,Ponad_tydzien,200,16.67
38914,12,tui,Ponad_tydzien,900,75
50131,12,kiribati,Ponad_tydzien,200,16.67
44766,12,kiribati,Ponad_tydzien,125,10.42
52981,12,tui,Ponad_tydzien,600,50
49843,12,kiribati,Ponad_tydzien,300,25
44776,12,tui,Ponad_tydzien,400,33.33
28605,12,tui,Ponad_tydzien,87.5,7.29
28559,12,tui,Ponad_tydzien,87.5,7.29
28612,12,tui,Ponad_tydzien,420,35
36160,12,tui,Ponad_tydzien,400,33.33
49057,12,kiribati,Ponad_tydzien,300,25
28620,12,tui,Ponad_tydzien,210,17.5
28638,12,tui,Ponad_tydzien,420,35
53377,12,tui,Ponad_tydzien,250,20.83
28687,12,tui,Ponad_tydzien,210,17.5
49151,12,kiribati,Ponad_tydzien,125,10.42
28832,12,tui,Ponad_tydzien,210,17.5
39181,12,tui,Ponad_tydzien,400,33.33
49940,12,tui,Ponad_tydzien,600,50
40306,12,tui,Ponad_tydzien,125,10.42
30172,12,tui,Ponad_tydzien,210,17.5
48326,12,tui,Ponad_tydzien,300,25
49168,12,kiribati,Ponad_tydzien,125,10.42
30107,12,tui,Ponad_tydzien,210,17.5
49135,13,tui,Ponad_tydzien,600,46.15
44829,13,tui,Ponad_tydzien,400,30.77
44663,13,tui,Ponad_tydzien,250,19.23
43882,13,kiribati,Ponad_tydzien,250,19.23
32337,13,tui,Ponad_tydzien,300,23.08
48254,13,tui,Ponad_tydzien,600,46.15
41194,13,tui,Ponad_tydzien,200,15.38
28635,13,tui,Ponad_tydzien,840,64.62
40038,13,tui,Ponad_tydzien,200,15.38
35285,13,tui,Ponad_tydzien,125,9.62
39390,13,tui,Ponad_tydzien,250,19.23
28567,13,tui,Ponad_tydzien,210,16.15
30000,13,tui,Ponad_tydzien,420,32.31
40753,13,kiribati,Ponad_tydzien,200,15.38
43814,13,tui,Ponad_tydzien,125,9.62
48533,13,tui,Ponad_tydzien,400,30.77
39242,13,tui,Ponad_tydzien,200,15.38
44782,13,tui,Ponad_tydzien,400,30.77
49598,13,tui,Ponad_tydzien,300,23.08
37744,13,kiribati,Ponad_tydzien,250,19.23
39248,13,tui,Ponad_tydzien,375,28.85
44700,13,tui,Ponad_tydzien,600,46.15
28833,13,tui,Ponad_tydzien,87.5,6.73
49518,13,tui,Ponad_tydzien,125,9.62
28771,13,tui,Ponad_tydzien,420,32.31
28566,13,tui,Ponad_tydzien,210,16.15
43195,13,tui,Ponad_tydzien,250,19.23
44826,13,kiribati,Ponad_tydzien,600,46.15
28718,13,tui,Ponad_tydzien,210,16.15
40741,13,kiribati,Ponad_tydzien,200,15.38
32194,13,tui,Ponad_tydzien,300,23.08
50933,13,tui,Ponad_tydzien,250,19.23
52417,13,tui,Ponad_tydzien,250,19.23
43200,13,tui,Ponad_tydzien,200,15.38
52370,13,tui,Ponad_tydzien,200,15.38
46638,13,tui,Ponad_tydzien,600,46.15
31494,13,tui,Ponad_tydzien,400,30.77
46684,13,tui,Ponad_tydzien,375,28.85
42532,13,tui,Ponad_tydzien,500,38.46
28700,13,tui,Ponad_tydzien,175,13.46
44820,13,tui,Ponad_tydzien,900,69.23
35341,13,tui,Ponad_tydzien,125,9.62
41971,13,tui,Ponad_tydzien,200,15.38
53969,13,tui,Ponad_tydzien,375,28.85
39035,13,tui,Ponad_tydzien,600,46.15
40683,13,tui,Ponad_tydzien,125,9.62
49006,13,tui,Ponad_tydzien,1200,92.31
34460,13,tui,Ponad_tydzien,300,23.08
46002,13,tui,Ponad_tydzien,125,9.62
43184,13,tui,Ponad_tydzien,125,9.62
54191,13,tui,Ponad_tydzien,250,19.23
51820,13,kiribati,Ponad_tydzien,500,38.46
35035,13,tui,Ponad_tydzien,125,9.62
48149,13,kiribati,Ponad_tydzien,400,30.77
49545,13,tui,Ponad_tydzien,250,19.23
31030,13,tui,Ponad_tydzien,87.5,6.73
42679,13,tui,Ponad_tydzien,300,23.08
35802,13,tui,Ponad_tydzien,600,46.15
31546,13,tui,Ponad_tydzien,200,15.38
44074,13,kiribati,Ponad_tydzien,300,23.08
48309,13,tui,Ponad_tydzien,125,9.62
44498,13,tui,Ponad_tydzien,1000,76.92
43232,13,tui,Ponad_tydzien,200,15.38
53476,13,tui,Ponad_tydzien,400,30.77
28790,13,tui,Ponad_tydzien,210,16.15
44056,13,kiribati,Ponad_tydzien,300,23.08
43363,13,tui,Ponad_tydzien,125,9.62
53812,13,tui,Ponad_tydzien,250,19.23
31076,13,tui,Ponad_tydzien,210,16.15
52442,13,tui,Ponad_tydzien,125,9.62
54062,13,tui,Ponad_tydzien,125,9.62
31587,13,tui,Ponad_tydzien,600,46.15
30091,13,tui,Ponad_tydzien,175,13.46
35847,13,tui,Ponad_tydzien,200,15.38
31092,13,tui,Ponad_tydzien,420,32.31
52498,13,kiribati,Ponad_tydzien,300,23.08
42964,13,tui,Ponad_tydzien,250,19.23
44758,13,tui,Ponad_tydzien,600,46.15
48914,13,kiribati,Ponad_tydzien,125,9.62
33451,13,tui,Ponad_tydzien,250,19.23
35475,13,tui,Ponad_tydzien,600,46.15
41960,13,kiribati,Ponad_tydzien,200,15.38
39398,13,tui,Ponad_tydzien,400,30.77
29993,13,tui,Ponad_tydzien,140,10.77
28600,13,tui,Ponad_tydzien,420,32.31
52749,13,tui,Ponad_tydzien,200,15.38
43799,14,kiribati,Ponad_tydzien,400,28.57
52016,14,tui,Ponad_tydzien,125,8.93
51866,14,tui,Ponad_tydzien,125,8.93
45823,14,kiribati,Ponad_tydzien,250,17.86
48448,14,tui,Ponad_tydzien,300,21.43
28614,14,tui,Ponad_tydzien,420,30
52002,14,tui,Ponad_tydzien,600,42.86
51926,14,tui,Ponad_tydzien,1000,71.43
51954,14,tui,Ponad_tydzien,250,17.86
52375,14,tui,Ponad_tydzien,600,42.86
51801,14,kiribati,Ponad_tydzien,300,21.43
29888,14,tui,Ponad_tydzien,420,30
45503,14,tui,Ponad_tydzien,125,8.93
51918,14,tui,Ponad_tydzien,125,8.93
54060,14,tui,Ponad_tydzien,250,17.86
51946,14,tui,Ponad_tydzien,300,21.43
48141,14,tui,Ponad_tydzien,900,64.29
46170,14,tui,Ponad_tydzien,750,53.57
51775,14,tui,Ponad_tydzien,600,42.86
51849,14,tui,Ponad_tydzien,400,28.57
52844,14,tui,Ponad_tydzien,250,17.86
52747,14,tui,Ponad_tydzien,250,17.86
37917,14,kiribati,Ponad_tydzien,250,17.86
51898,14,tui,Ponad_tydzien,1500,107.14
47785,14,tui,Ponad_tydzien,600,42.86
51808,14,tui,Ponad_tydzien,750,53.57
51792,14,tui,Ponad_tydzien,600,42.86
52273,14,kiribati,Ponad_tydzien,250,17.86
51843,14,tui,Ponad_tydzien,600,42.86
52683,14,tui,Ponad_tydzien,400,28.57
52279,14,kiribati,Ponad_tydzien,200,14.29
51800,14,tui,Ponad_tydzien,900,64.29
39625,14,tui,Ponad_tydzien,250,17.86
52809,14,tui,Ponad_tydzien,250,17.86
51798,14,tui,Ponad_tydzien,600,42.86
51778,14,tui,Ponad_tydzien,200,14.29
46121,14,tui,Ponad_tydzien,500,35.71
46017,14,tui,Ponad_tydzien,400,28.57
51833,14,tui,Ponad_tydzien,250,17.86
28659,14,tui,Ponad_tydzien,280,20
28845,14,tui,Ponad_tydzien,420,30
28660,14,tui,Ponad_tydzien,175,12.5
47760,14,kiribati,Ponad_tydzien,400,28.57
42063,14,tui,Ponad_tydzien,300,21.43
51749,14,kiribati,Ponad_tydzien,800,57.14
53284,14,tui,Ponad_tydzien,125,8.93
34972,14,kiribati,Ponad_tydzien,300,21.43
